,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
309,1,0,West Ham United,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",Lukasz Fabianski,Angelo Ogbonna,Fabián Balbuena,Aaron Cresswell,Tomás Soucek,Arthur Masuaku,Declan Rice,Vladimír Coufal,Sébastien Haller,Pablo Fornals,Jarrod Bowen,Darren Randolph,Ryan Fredericks,Issa Diop,Manuel Lanzini,Robert Snodgrass,Andrii Yarmolenko,Saïd Benrahma,,,Alphonse Areola,Antonee Robinson,Tosin Adarabioyo,Joachim Andersen,Ola Aina,Tom Cairney,Ademola Lookman,Harrison Reed,Frank Anguissa,Bobby De Cordova-Reid,Aleksandar Mitrovic,Marek Rodák,Tim Ream,Michael Hector,Joe Bryan,Neeskens Kebano,Ruben Loftus-Cheek,Ivan Cavaleiro,,,Matchweek 8,3,-7,8,4
310,0,0,Brighton and Hove Albion,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""131"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Mathew Ryan,Joël Veltman,Dan Burn,Adam Webster,Tariq Lamptey,Ben White,Yves Bissouma,Adam Lallana,Pascal Groß,Neal Maupay,Danny Welbeck,Jason Steele,Bernardo,Davy Pröpper,Alexis Mac Allister,Steven Alzate,Aaron Connolly,Alireza Jahanbakhsh,,,Nick Pope,Ben Mee,Matthew Lowton,Charlie Taylor,James Tarkowski,Dwight McNeil,Robert Brady,Josh Brownhill,Ashley Westwood,Ashley Barnes,Chris Wood,Bailey Peacock-Farrell,Jimmy Dunne,Kevin Long,Jóhann Gudmundsson,Matej Vydra,Max Thompson,Jay Rodríguez,,,Matchweek 8,-3,-9,5,1
311,2,0,Southampton,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-3-2</strong>",Alex McCarthy,Jan Bednarek,Jack Stephens,Jannik Vestergaard,Kyle Walker-Peters,Stuart Armstrong,Moussa Djenepo,Oriol Romeu,James Ward-Prowse,Theo Walcott,Ché Adams,Fraser Forster,Kayne Ramsay,Ibrahima Diallo,Nathan Tella,Nathan Redmond,Shane Long,Daniel Nlundulu,,,Karl Darlow,Jacob Murphy,Federico Fernández,Fabian Schär,Jamaal Lascelles,Jamal Lewis,Miguel Almirón,Jeff Hendrick,Sean Longstaff,Callum Wilson,Allan Saint-Maximin,Mark Gillespie,Javier Manquillo,Ciaran Clark,Matty Longstaff,Isaac Hayden,Joelinton,Andy Carroll,,,Matchweek 8,2,-1,13,11
312,2,0,Fulham,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-1-4-1</strong>",Alphonse Areola,Tosin Adarabioyo,Ola Aina,Antonee Robinson,Joachim Andersen,Mario Lemina,Frank Anguissa,Bobby De Cordova-Reid,Tom Cairney,Ademola Lookman,Aleksandar Mitrovic,Marek Rodák,Joe Bryan,Denis Odoi,Tim Ream,Ruben Loftus-Cheek,Harrison Reed,Ivan Cavaleiro,,,Sam Johnstone,Branislav Ivanovic,Semi Ajayi,Darnell Furlong,Conor Townsend,Jake Livermore,Filip Krovinovic,Matheus Pereira,Grady Diangana,Conor Gallagher,Karlan Grant,David Button,Kyle Bartley,Kieran Gibbs,Matt Phillips,Romaine Sawyers,Kyle Edwards,Callum Robinson,,,Matchweek 7,-9,-8,1,3
313,1,4,Leeds United,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-2-1</strong>",Illan Meslier,Stuart Dallas,Luke Ayling,Robin Koch,Liam Cooper,Jamie Shackleton,Mateusz Klich,Pablo Hernández,Jack Harrison,Hélder Costa,Patrick Bamford,Kiko Casilla,Pascal Struijk,Oliver Casey,Leif Davis,Ezgjan Alioski,Ian Poveda,Tyler Roberts,,,Kasper Schmeichel,James Justin,Wesley Fofana,Christian Fuchs,Youri Tielemans,Nampalys Mendy,Marc Albrighton,Luke Thomas,Jamie Vardy,Harvey Barnes,Dennis Praet,Danny Ward,Wes Morgan,James Maddison,Hamza Choudhury,Cengiz Ünder,Kelechi Iheanacho,Ayoze Pérez,,,Matchweek 7,3,5,10,12
314,3,4,Aston Villa,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Emiliano Martínez,Matty Cash,Tyrone Mings,Ezri Konsa,Matt Targett,Jack Grealish,John McGinn,Ross Barkley,Bertrand Traoré,Douglas Luiz,Ollie Watkins,Jed Steer,Björn Engels,Ahmed El Mohamady,Trézéguet,Conor Hourihane,Marvelous Nakamba,Keinan Davis,,,Alex McCarthy,Kyle Walker-Peters,Ryan Bertrand,Jan Bednarek,Jannik Vestergaard,Oriol Romeu,Stuart Armstrong,Theo Walcott,James Ward-Prowse,Danny Ings,Ché Adams,Fraser Forster,Jack Stephens,Ibrahima Diallo,Moussa Djenepo,Nathan Redmond,Daniel Nlundulu,Shane Long,,,Matchweek 7,7,1,12,10
315,2,1,Newcastle United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""23"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-2-1</strong>",Karl Darlow,Jamaal Lascelles,Fabian Schär,Jacob Murphy,Jamal Lewis,Federico Fernández,Miguel Almirón,Sean Longstaff,Jeff Hendrick,Allan Saint-Maximin,Callum Wilson,Mark Gillespie,Ciaran Clark,Javier Manquillo,Ryan Fraser,Isaac Hayden,Andy Carroll,Joelinton,,,Robin Olsen,Yerry Mina,Michael Keane,Jonjoe Kenny,Niels Nkounkou,Fabian Delph,André Gomes,Allan,Abdoulaye Doucouré,Gylfi Sigurdsson,Dominic Calvert-Lewin,Jordan Pickford,Jarrad Branthwaite,Ellis Simms,Cenk Tosun,Alex Iwobi,Bernard,Anthony Gordon,,,Matchweek 7,-2,5,8,13
316,0,1,Manchester United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-1-2-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-3</strong>",David de Gea,Aaron Wan-Bissaka,Harry Maguire,Victor Lindelöf,Luke Shaw,Fred,Bruno Fernandes,Paul Pogba,Scott McTominay,Marcus Rashford,Mason Greenwood,Dean Henderson,Brandon Williams,Axel Tuanzebe,Nemanja Matic,Juan Mata,Donny van de Beek,Edinson Cavani,,,Bernd Leno,Gabriel Magalhães,Rob Holding,Kieran Tierney,Héctor Bellerín,Thomas Partey,Mohamed Elneny,Bukayo Saka,Pierre-Emerick Aubameyang,Willian,Alexandre Lacazette,Rúnar Rúnarsson,Shkodran Mustafi,Ainsley Maitland-Niles,Granit Xhaka,Dani Ceballos,Eddie Nketiah,Nicolas Pépé,,,Matchweek 7,-3,1,7,9
317,2,1,Tottenham Hotspur,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">3-5-1-1</strong>",Hugo Lloris,Eric Dier,Matt Doherty,Sergio Reguilón,Toby Alderweireld,Son Heung-Min,Érik Lamela,Moussa Sissoko,Pierre-Emile Højbjerg,Tanguy Ndombélé,Harry Kane,Joe Hart,Ben Davies,Joe Rodon,Harry Winks,Giovani Lo Celso,Gareth Bale,Lucas Moura,,,Robert Sánchez,Adam Webster,Dan Burn,Joël Veltman,Yves Bissouma,Tariq Lamptey,Pascal Groß,Solly March,Ben White,Adam Lallana,Leandro Trossard,Mathew Ryan,Bernardo,Steven Alzate,Davy Pröpper,Alexis Mac Allister,Andi Zeqiri,Danny Welbeck,,,Matchweek 7,8,-2,11,5
318,0,3,Burnley,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Nick Pope,Charlie Taylor,James Tarkowski,Kevin Long,Matthew Lowton,Josh Brownhill,Ashley Westwood,Dale Stephens,Dwight McNeil,Ashley Barnes,Chris Wood,Bailey Peacock-Farrell,Jimmy Dunne,Robert Brady,Lewis Richardson,Matej Vydra,Jay Rodríguez,Max Thompson,,,Édouard Mendy,Thiago Silva,Kurt Zouma,Ben Chilwell,Reece James,Kai Havertz,Mason Mount,N'Golo Kanté,Hakim Ziyech,Timo Werner,Tammy Abraham,Willy Caballero,Karlo Ziger,Antonio Rüdiger,César Azpilicueta,Jorginho,Olivier Giroud,Callum Hudson-Odoi,,,Matchweek 7,-6,4,1,9
319,2,1,Liverpool,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">5-4-1</strong>",Alisson Becker,Trent Alexander-Arnold,Andy Robertson,Nathaniel Phillips,Joe Gomez,Georginio Wijnaldum,Curtis Jones,Jordan Henderson,Sadio Mané,Roberto Firmino,Mohamed Salah,Adrián,Neco Williams,Rhys Williams,James Milner,Xherdan Shaqiri,Diogo Jota,Takumi Minamino,,,Lukasz Fabianski,Aaron Cresswell,Vladimír Coufal,Fabián Balbuena,Arthur Masuaku,Angelo Ogbonna,Pablo Fornals,Tomás Soucek,Declan Rice,Jarrod Bowen,Sébastien Haller,Darren Randolph,Issa Diop,Ryan Fredericks,Manuel Lanzini,Robert Snodgrass,Andrii Yarmolenko,Saïd Benrahma,,,Matchweek 7,1,4,13,8
320,0,1,Sheffield United,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""18"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Aaron Ramsdale,Enda Stevens,George Baldock,Max Lowe,Chris Basham,John Egan,Sander Berge,Ben Osborn,Ethan Ampadu,Rhian Brewster,Oliver McBurnie,Michael Verrips,Jack Robinson,John Lundstram,Oliver Norwood,Oliver Burke,David McGoldrick,Billy Sharp,,,Ederson,Rúben Dias,Kyle Walker,Aymeric Laporte,João Cancelo,Rodri,Kevin De Bruyne,Bernardo Silva,Riyad Mahrez,Ferran Torres,Raheem Sterling,James Trafford,Eric García,Oleksandr Zinchenko,Nathan Aké,John Stones,Ilkay Gündogan,Phil Foden,,,Matchweek 7,-6,0,1,8
321,2,0,Wolverhampton Wanderers,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Rui Patrício,Conor Coady,Maximilian Kilman,Willy-Arnaud Boly,Leander Dendoncker,Rúben Neves,Rayan Aït-Nouri,Nélson Semedo,Raúl Jiménez,Daniel Podence,Pedro Neto,John Ruddy,Ki-Jana Hoever,Owen Otasowie,João Moutinho,Romain Saïss,Fábio Silva,Adama Traoré,,,Vicente Guaita,Scott Dann,Nathaniel Clyne,Patrick van Aanholt,Cheikhou Kouyaté,Jairo Riedewald,Jeffrey Schlupp,Luka Milivojevic,Wilfried Zaha,Andros Townsend,Michy Batshuayi,Stephen Henderson,Mamadou Sakho,Martin Kelly,James McArthur,Eberechi Eze,Christian Benteke,Jordan Ayew,,,Matchweek 7,-2,-1,10,10
322,1,1,Brighton and Hove Albion,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""131"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-1-4-1</strong>",Mathew Ryan,Dan Burn,Joël Veltman,Adam Webster,Ben White,Yves Bissouma,Solly March,Tariq Lamptey,Adam Lallana,Leandro Trossard,Neal Maupay,Jason Steele,Bernardo,Alexis Mac Allister,Steven Alzate,Pascal Groß,Danny Welbeck,Aaron Connolly,,,Sam Johnstone,Darnell Furlong,Conor Townsend,Branislav Ivanovic,Semi Ajayi,Filip Krovinovic,Jake Livermore,Grady Diangana,Matheus Pereira,Conor Gallagher,Karlan Grant,David Button,Kieran Gibbs,Kyle Bartley,Matt Phillips,Kyle Edwards,Rekeem Harper,Callum Robinson,,,Matchweek 6,-2,-8,4,2
323,0,1,Burnley,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Nick Pope,Charlie Taylor,James Tarkowski,Kevin Long,Matthew Lowton,Josh Brownhill,Ashley Westwood,Dwight McNeil,Jóhann Gudmundsson,Ashley Barnes,Chris Wood,Bailey Peacock-Farrell,Jimmy Dunne,Robert Brady,Dale Stephens,Josh Benson,Matej Vydra,Jay Rodríguez,,,Hugo Lloris,Ben Davies,Matt Doherty,Eric Dier,Toby Alderweireld,Moussa Sissoko,Son Heung-Min,Tanguy Ndombélé,Pierre-Emile Højbjerg,Lucas Moura,Harry Kane,Joe Hart,Sergio Reguilón,Joe Rodon,Giovani Lo Celso,Érik Lamela,Gareth Bale,Carlos Vinícius,,,Matchweek 6,-5,7,1,8
324,2,0,Southampton,Everton,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>",Alex McCarthy,Jannik Vestergaard,Jan Bednarek,Ryan Bertrand,Kyle Walker-Peters,Nathan Redmond,James Ward-Prowse,Oriol Romeu,Stuart Armstrong,Danny Ings,Ché Adams,Fraser Forster,Jack Stephens,Jake Vokins,Nathan Tella,Ibrahima Diallo,Daniel Nlundulu,Shane Long,,,Jordan Pickford,Lucas Digne,Yerry Mina,Michael Keane,Ben Godfrey,Gylfi Sigurdsson,Allan,Abdoulaye Doucouré,Dominic Calvert-Lewin,Alex Iwobi,James Rodríguez,Robin Olsen,Niels Nkounkou,André Gomes,Fabian Delph,Tom Davies,Bernard,Anthony Gordon,,,Matchweek 6,-1,7,7,13
325,1,1,Wolverhampton Wanderers,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-3-2</strong>",Rui Patrício,Willy-Arnaud Boly,Maximilian Kilman,Conor Coady,Nélson Semedo,Romain Saïss,Rúben Neves,Leander Dendoncker,Raúl Jiménez,Pedro Neto,Daniel Podence,John Ruddy,Rayan Aït-Nouri,Ki-Jana Hoever,Marçal,João Moutinho,Fábio Silva,Adama Traoré,,,Karl Darlow,Jamal Lewis,Fabian Schär,Federico Fernández,Jacob Murphy,Jamaal Lascelles,Ryan Fraser,Miguel Almirón,Jeff Hendrick,Allan Saint-Maximin,Callum Wilson,Mark Gillespie,Emil Krafth,Javier Manquillo,Isaac Hayden,Sean Longstaff,Andy Carroll,Joelinton,,,Matchweek 6,-2,-2,9,7
326,0,1,Arsenal,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-2-1</strong>",Bernd Leno,Gabriel Magalhães,Granit Xhaka,David Luiz,Thomas Partey,Kieran Tierney,Dani Ceballos,Héctor Bellerín,Bukayo Saka,Alexandre Lacazette,Pierre-Emerick Aubameyang,Rúnar Rúnarsson,Shkodran Mustafi,Joe Willock,Mohamed Elneny,Ainsley Maitland-Niles,Eddie Nketiah,Nicolas Pépé,,,Kasper Schmeichel,Jonny Evans,Christian Fuchs,Wesley Fofana,Timothy Castagne,James Justin,Youri Tielemans,Nampalys Mendy,Harvey Barnes,Dennis Praet,James Maddison,Danny Ward,Wes Morgan,Marc Albrighton,Hamza Choudhury,Cengiz Ünder,Jamie Vardy,Kelechi Iheanacho,,,Matchweek 6,2,4,9,9
327,1,1,West Ham United,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""25"">5-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Lukasz Fabianski,Arthur Masuaku,Angelo Ogbonna,Vladimír Coufal,Fabián Balbuena,Aaron Cresswell,Declan Rice,Pablo Fornals,Tomás Soucek,Jarrod Bowen,Michail Antonio,Darren Randolph,Ryan Fredericks,Issa Diop,Manuel Lanzini,Mark Noble,Andrii Yarmolenko,Sébastien Haller,,,Ederson,Eric García,Kyle Walker,Rúben Dias,João Cancelo,Ilkay Gündogan,Rodri,Bernardo Silva,Sergio Agüero,Raheem Sterling,Riyad Mahrez,Zack Steffen,Oleksandr Zinchenko,John Stones,Phil Foden,Cole Palmer,Kevin De Bruyne,Ferran Torres,,,Matchweek 6,4,0,7,7
328,1,2,Fulham,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-3-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Alphonse Areola,Tim Ream,Ola Aina,Antonee Robinson,Tosin Adarabioyo,Tom Cairney,Mario Lemina,Ademola Lookman,Frank Anguissa,Ruben Loftus-Cheek,Aleksandar Mitrovic,Marek Rodák,Joe Bryan,Maxime Le Marchand,Denis Odoi,Harrison Reed,Aboubakar Kamara,Bobby De Cordova-Reid,,,Vicente Guaita,Nathaniel Clyne,Tyrick Mitchell,Scott Dann,Cheikhou Kouyaté,Jairo Riedewald,Jeffrey Schlupp,Andros Townsend,Luka Milivojevic,Wilfried Zaha,Michy Batshuayi,Stephen Henderson,Martin Kelly,Mamadou Sakho,Patrick van Aanholt,Max Meyer,Eberechi Eze,Christian Benteke,,,Matchweek 6,-8,-2,1,7
329,0,0,Manchester United,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",David de Gea,Victor Lindelöf,Luke Shaw,Harry Maguire,Aaron Wan-Bissaka,Daniel James,Juan Mata,Fred,Bruno Fernandes,Scott McTominay,Marcus Rashford,Dean Henderson,Axel Tuanzebe,Paul Pogba,Nemanja Matic,Donny van de Beek,Mason Greenwood,Edinson Cavani,,,Édouard Mendy,Kurt Zouma,Thiago Silva,César Azpilicueta,N'Golo Kanté,Jorginho,Ben Chilwell,Reece James,Timo Werner,Kai Havertz,Christian Pulisic,Willy Caballero,Antonio Rüdiger,Mason Mount,Mateo Kovacic,Hakim Ziyech,Olivier Giroud,Tammy Abraham,,,Matchweek 6,-3,4,6,8
330,2,1,Liverpool,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>",Alisson Becker,Fabinho,Andy Robertson,Trent Alexander-Arnold,Joe Gomez,Georginio Wijnaldum,Sadio Mané,Diogo Jota,Roberto Firmino,Jordan Henderson,Mohamed Salah,Adrián,Neco Williams,Nathaniel Phillips,Curtis Jones,Xherdan Shaqiri,James Milner,Takumi Minamino,,,Aaron Ramsdale,John Egan,Chris Basham,Enda Stevens,John Lundstram,Ben Osborn,Ethan Ampadu,Sander Berge,George Baldock,Oliver McBurnie,Rhian Brewster,Michael Verrips,Phil Jagielka,Jack Robinson,Oliver Burke,Oliver Norwood,Billy Sharp,David McGoldrick,,,Matchweek 6,0,-5,10,1
331,0,3,Aston Villa,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-4-1-1</strong>",Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Matt Targett,Trézéguet,Douglas Luiz,Ross Barkley,Jack Grealish,John McGinn,Ollie Watkins,Jed Steer,Ahmed El Mohamady,Björn Engels,Marvelous Nakamba,Conor Hourihane,Bertrand Traoré,Keinan Davis,,,Illan Meslier,Ezgjan Alioski,Luke Ayling,Robin Koch,Stuart Dallas,Hélder Costa,Jack Harrison,Pascal Struijk,Mateusz Klich,Patrick Bamford,Rodrigo,Kiko Casilla,Leif Davis,Pablo Hernández,Jamie Shackleton,Ian Poveda,Tyler Roberts,Raphinha,,,Matchweek 6,10,0,12,7
332,0,0,West Bromwich Albion,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Sam Johnstone,Darnell Furlong,Conor Townsend,Branislav Ivanovic,Ahmed Hegazy,Filip Krovinovic,Jake Livermore,Grady Diangana,Matheus Pereira,Conor Gallagher,Karlan Grant,David Button,Semi Ajayi,Kyle Bartley,Dara O'Shea,Matt Phillips,Romaine Sawyers,Callum Robinson,,,Nick Pope,Erik Pieters,Charlie Taylor,James Tarkowski,Kevin Long,Josh Brownhill,Ashley Westwood,Dwight McNeil,Jóhann Gudmundsson,Chris Wood,Ashley Barnes,Will Norris,Jimmy Dunne,Anthony Driscoll-Glennon,Robert Brady,Dale Stephens,Jay Rodríguez,Matej Vydra,,,Matchweek 5,-8,-5,1,0
333,0,1,Leeds United,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-5-2</strong>",Illan Meslier,Stuart Dallas,Robin Koch,Pascal Struijk,Luke Ayling,Mateusz Klich,Jack Harrison,Kalvin Phillips,Hélder Costa,Rodrigo,Patrick Bamford,Kiko Casilla,Pablo Hernández,Ezgjan Alioski,Jamie Shackleton,Tyler Roberts,Raphinha,Ian Poveda,,,Rui Patrício,Maximilian Kilman,Conor Coady,Willy-Arnaud Boly,Romain Saïss,Pedro Neto,João Moutinho,Nélson Semedo,Leander Dendoncker,Raúl Jiménez,Daniel Podence,John Ruddy,Ki-Jana Hoever,Marçal,Rúben Neves,Owen Otasowie,Fábio Silva,Adama Traoré,,,Matchweek 5,1,-3,7,6
334,1,1,Sheffield United,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">3-4-2-1</strong>",Aaron Ramsdale,John Egan,Chris Basham,Enda Stevens,John Lundstram,Oliver Norwood,Sander Berge,George Baldock,Max Lowe,Oliver McBurnie,David McGoldrick,Michael Verrips,Ethan Ampadu,Jack Robinson,Oliver Burke,Ben Osborn,Rhian Brewster,Billy Sharp,,,Alphonse Areola,Tim Ream,Ola Aina,Tosin Adarabioyo,Ivan Cavaleiro,Frank Anguissa,Antonee Robinson,Tom Cairney,Aleksandar Mitrovic,Ademola Lookman,Ruben Loftus-Cheek,Marek Rodák,Joe Bryan,Maxime Le Marchand,Mario Lemina,Neeskens Kebano,Bobby De Cordova-Reid,Aboubakar Kamara,,,Matchweek 5,-5,-8,0,0
335,1,1,Crystal Palace,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">3-4-2-1</strong>",Vicente Guaita,Gary Cahill,Tyrick Mitchell,Joel Ward,Cheikhou Kouyaté,Jeffrey Schlupp,Jairo Riedewald,Andros Townsend,James McArthur,Michy Batshuayi,Wilfried Zaha,Stephen Henderson,Nathaniel Clyne,Patrick van Aanholt,Mamadou Sakho,Luka Milivojevic,Eberechi Eze,Christian Benteke,,,Mathew Ryan,Lewis Dunk,Dan Burn,Adam Webster,Tariq Lamptey,Solly March,Ben White,Yves Bissouma,Adam Lallana,Neal Maupay,Leandro Trossard,Jason Steele,Bernardo,Joël Veltman,Pascal Groß,Alexis Mac Allister,Steven Alzate,Aaron Connolly,,,Matchweek 5,-2,-2,6,3
336,3,3,Tottenham Hotspur,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">5-4-1</strong>",Hugo Lloris,Sèrge Aurier,Sergio Reguilón,Toby Alderweireld,Davinson Sánchez,Tanguy Ndombélé,Son Heung-Min,Pierre-Emile Højbjerg,Steven Bergwijn,Moussa Sissoko,Harry Kane,Joe Hart,Ben Davies,Matt Doherty,Harry Winks,Carlos Vinícius,Lucas Moura,Gareth Bale,,,Lukasz Fabianski,Arthur Masuaku,Angelo Ogbonna,Vladimír Coufal,Fabián Balbuena,Aaron Cresswell,Declan Rice,Pablo Fornals,Tomás Soucek,Jarrod Bowen,Michail Antonio,Darren Randolph,Ryan Fredericks,Issa Diop,Manuel Lanzini,Robert Snodgrass,Mark Noble,Andrii Yarmolenko,,,Matchweek 5,7,4,7,6
337,0,1,Leicester City,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>",Kasper Schmeichel,Jonny Evans,Wesley Fofana,Timothy Castagne,James Justin,Youri Tielemans,Nampalys Mendy,Harvey Barnes,Dennis Praet,Ayoze Pérez,Kelechi Iheanacho,Danny Ward,Wes Morgan,James Maddison,Hamza Choudhury,Marc Albrighton,Cengiz Ünder,Islam Slimani,,,Emiliano Martínez,Ezri Konsa,Matt Targett,Tyrone Mings,Matty Cash,John McGinn,Jack Grealish,Trézéguet,Ross Barkley,Douglas Luiz,Ollie Watkins,Jed Steer,Björn Engels,Ahmed El Mohamady,Marvelous Nakamba,Anwar El Ghazi,Conor Hourihane,Bertrand Traoré,,,Matchweek 5,5,9,9,9
338,1,0,Manchester City,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""11"">3-1-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",Ederson,Kyle Walker,Nathan Aké,Rúben Dias,Bernardo Silva,Rodri,Riyad Mahrez,João Cancelo,Phil Foden,Sergio Agüero,Raheem Sterling,Zack Steffen,Eric García,John Stones,Ilkay Gündogan,Fernandinho,Liam Delap,Ferran Torres,,,Bernd Leno,Kieran Tierney,Héctor Bellerín,David Luiz,Gabriel Magalhães,Bukayo Saka,Granit Xhaka,Dani Ceballos,Nicolas Pépé,Willian,Pierre-Emerick Aubameyang,Rúnar Rúnarsson,Thomas Partey,Ainsley Maitland-Niles,Mohamed Elneny,Alexandre Lacazette,Eddie Nketiah,,,,Matchweek 5,-1,3,4,9
339,1,4,Newcastle United,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Karl Darlow,Emil Krafth,Jamal Lewis,Jamaal Lascelles,Federico Fernández,Jonjo Shelvey,Joelinton,Jeff Hendrick,Isaac Hayden,Allan Saint-Maximin,Callum Wilson,Mark Gillespie,Fabian Schär,Javier Manquillo,Jacob Murphy,Miguel Almirón,Ryan Fraser,Andy Carroll,,,David de Gea,Harry Maguire,Aaron Wan-Bissaka,Luke Shaw,Victor Lindelöf,Daniel James,Bruno Fernandes,Scott McTominay,Fred,Juan Mata,Marcus Rashford,Dean Henderson,Eric Bailly,Alex Telles,Nemanja Matic,Paul Pogba,Donny van de Beek,Odion Ighalo,,,Matchweek 5,1,-6,7,3
